doc_id,surface,start_pos,end_pos,type,identifier,source,valid,split,,
document_142123.html,Parlamento,271,281,ORG,Q1117578,NER,yes,train
document_142123.html,Governo,897,904,ORG,Q3773901,NER,yes,train
document_142123.html,Parlamento,1248,1258,ORG,Q1117578,NER,yes,train
document_142126.html,città vecchia,263,276,LOC,Q3519,AMD,yes,train
document_142126.html,Governo,391,398,ORG,Q3773901,NER,yes,train
document_142126.html,Governo,1244,1251,ORG,Q3773901,NER,yes,train
document_142128.html,organizzazione,534,548,ORG,Q3682549,AMD,no,train
document_142128.html,presidente,127,137,PER,Q4003497,AMD,no,train
document_142128.html,governo,332,339,ORG,Q3773901,NER,yes,train
document_142129.html,governo italiano,136,152,ORG,Q3773971,NER,yes,train
document_142131.html,Europa,40,46,LOC,Q46,AMD,no,train
document_142131.html,Est-Ovest,391,400,LOC,Q4162564,NER,yes,train
document_142132.html,Moro,57,61,PER,Q171834,AMD,yes,train
document_142133.html,Moro,167,171,PER,Q171834,AMD,yes,train
document_142133.html,presidente,133,143,PER,Q4003497,AMD,no,train
document_142136.html,Parlamento europeo,29,47,ORG,Q8889,NER,yes,train
document_142137.html,Sottufficiali,12,25,ORG,,NER,no,train
document_142137.html,Allievi Ufficiali,27,44,ORG,,NER,no,train
document_142137.html,Marina,46,52,ORG,,NER,no,train
document_142137.html,Accademia Navale,151,167,ORG,Q497499,NER,yes,train
document_142142.html,Paese,294,299,LOC,Q38,AMD,yes,train
document_142142.html,comunità,626,634,ORG,Q52847,AMD,no,train
document_142145.html,partito,1043,1050,ORG,Q815348,AMD,no,train
document_142146.html,partito,509,516,ORG,Q815348,AMD,yes,train
document_142146.html,Governo,53,60,ORG,Q3773902,NER,yes,train
document_142147.html,Governo,545,552,ORG,Q3773902,NER,yes,train
document_142148.html,Senato,82,88,ORG,Q633872,NER,yes,train
document_142148.html,Senato,425,431,ORG,Q633872,NER,yes,train
document_142150.html,Paese,754,759,LOC,Q38,AMD,yes,train
document_142150.html,partiti,641,648,ORG,Q7278,AMD,yes,train
document_142154.html,Governo,80,87,ORG,Q3773902,NER,yes,train
document_142154.html,Parlamento,107,117,ORG,Q1117578,NER,yes,train
document_142154.html,amministrazione,591,606,ORG,,NER,no,train
document_142155.html,Governo,249,256,ORG,Q3773902,NER,yes,train
document_142156.html,Paese,228,233,LOC,Q38,AMD,yes,train
document_142156.html,regione,194,201,LOC,Q1447,AMD,no,train
document_142158.html,Governo,571,578,ORG,Q3773971,NER,yes,train
document_142159.html,paese,549,554,LOC,Q38,AMD,yes,train
document_142159.html,Parlamento,780,790,ORG,Q1117578,NER,yes,train
document_142161.html,Aldo Moro,33,42,PER,Q171834,AMD,yes,train
document_142161.html,Paese,430,435,LOC,Q38,AMD,yes,train
document_142161.html,Paese,1030,1035,LOC,Q38,AMD,yes,train
document_142161.html,Partito,370,377,ORG,Q815348,AMD,yes,train
document_142161.html,Presidente,3,13,PER,Q4003497,AMD,no,train
document_142161.html,Consiglio,18,27,ORG,,NER,no,train
document_142161.html,Governo monocolore,819,837,ORG,Q3773902,NER,yes,train
document_142161.html,Parlamento,1131,1141,ORG,Q1117578,NER,yes,train
document_142161.html,Governo,1326,1333,ORG,Q3773902,NER,yes,train
document_142162.html,Aldo Moro,33,42,PER,Q171834,AMD,yes,train
document_142162.html,Presidente,3,13,PER,Q4003497,AMD,no,train
document_142162.html,partito,892,899,ORG,Q815348,AMD,no,train
document_142162.html,Consiglio,18,27,ORG,,NER,no,train
document_142163.html,Aldo Moro,33,42,PER,Q171834,AMD,yes,train
document_142163.html,Presidente,3,13,PER,Q4003497,AMD,no,train
document_142163.html,Consiglio,18,27,ORG,,NER,no,train
document_142163.html,Magistratura,200,212,ORG,Q6303109,NER,yes,train
document_142167.html,Sindacati,535,544,ORG,Q178790,AMD,yes,train
document_142167.html,Parlamento,518,528,ORG,Q1117578,NER,yes,train
document_142168.html,Ministro,1105,1113,PER,NIL,AMD,no,train
document_142168.html,Ministro,1661,1669,PER,NIL,AMD,no,train
document_142168.html,Paese,1697,1702,LOC,Q38,AMD,yes,train
document_142168.html,città,436,441,LOC,Q3543,AMD,yes,train
document_142168.html,partito,663,670,ORG,Q815348,AMD,yes,train
document_142168.html,partito,1511,1518,ORG,Q815348,AMD,yes,train
document_142168.html,partito,1554,1561,ORG,Q815348,AMD,no,train
document_142168.html,presidente,759,769,PER,Q4003497,AMD,no,train
document_142171.html,Movimento federalista europeo,86,115,ORG,Q1061826,AMD,yes,train
document_142171.html,presidente,71,81,PER,Q4003497,AMD,no,train
document_142171.html,Governo italiano,175,191,ORG,Q3773971,NER,yes,train
document_142171.html,Parlamento europeo,533,551,ORG,Q8889,NER,yes,train
document_142178.html,partiti,13,20,ORG,Q7278,AMD,yes,train
document_142190.html,La Stampa,59,68,ORG,Q923353,NER,yes,train
document_142191.html,Aldo Moro,12,21,PER,Q171834,AMD,yes,train
document_142191.html,Consiglio dei ministri,441,463,ORG,Q3687318,NER,yes,train
document_142191.html,Parlamento europeo,565,583,ORG,Q8889,NER,yes,train
document_142191.html,Stati nazionali,1148,1163,ORG,Q179671,NER,yes,train
document_142200.html,Commissione,45,56,ORG,Q2986700,AMD,yes,train
document_142200.html,Commissione,328,339,ORG,Q2986700,AMD,yes,train
document_142200.html,presidente,28,38,PER,Q4003497,AMD,no,train
document_142201.html,Onorevoli Deputati,42,60,PER,,NER,no,train
document_142203.html,Moro,31,35,PER,Q171834,AMD,yes,train
document_142203.html,ministro,146,154,PER,Q2514,AMD,no,train
document_142203.html,palazzo Chigi,54,67,LOC,Q2047548,NER,yes,train
document_142204.html,Presidente,659,669,PER,Q4003497,AMD,no,train
document_142204.html,ministro,691,699,PER,Q2514,AMD,no,train
