doc_id,surface,start_pos,end_pos,type,identifier,source,valid
document_132181.html,Senato,117,123,ORG,,NER,no
document_132181.html,Governo,474,481,ORG,,NER,no
document_132182.html,Italia,101,107,LOC,Q38,AMD,no
document_132182.html,Paese,463,468,LOC,Q38,AMD,no
document_132182.html,Sua Eminenza,137,149,PER,,NER,no
document_132183.html,Aldo Moro,32,41,PER,Q171834,AMD,no
document_132183.html,Presidente,3,13,PER,Q4003497,AMD,no
document_132183.html,sindaco,334,341,PER,Q3749537,AMD,no
document_132183.html,Consiglio on,18,30,ORG,,NER,no
document_132183.html,Amministrazione,280,295,ORG,,NER,no
document_132184.html,Aldo Moro,33,42,PER,Q171834,AMD,no
document_132184.html,Movimento,90,99,ORG,Q3866579,AMD,no
document_132184.html,Presidente,3,13,PER,Q4003497,AMD,no
document_132184.html,Consiglio,18,27,ORG,,NER,no
document_132188.html,Aldo Moro,33,42,PER,Q171834,AMD,no
document_132188.html,Assemblea,59,68,ORG,Q1053185,AMD,no
document_132188.html,Italia,104,110,LOC,Q38,AMD,no
document_132188.html,Italia,321,327,LOC,Q38,AMD,no
document_132188.html,Presidente,3,13,PER,Q4003497,AMD,no
document_132188.html,Presidente,194,204,PER,Q4003497,AMD,no
document_132188.html,Consiglio,18,27,ORG,,NER,no
document_132188.html,Società madre,257,270,ORG,,NER,no
document_132191.html,Aldo Moro,32,41,PER,Q171834,AMD,no
document_132191.html,Moro,349,353,PER,Q171834,AMD,no
document_132191.html,Moro,931,935,PER,Q171834,AMD,no
document_132191.html,Movimento,139,148,ORG,Q3866579,AMD,no
document_132191.html,Movimento,407,416,ORG,Q3866579,AMD,no
document_132191.html,Paese,273,278,LOC,Q38,AMD,no
document_132191.html,Paese,891,896,LOC,Q38,AMD,no
document_132191.html,Presidente,3,13,PER,Q4003497,AMD,no
document_132191.html,Consiglio on,18,30,ORG,,NER,no
document_132192.html,Forze Armate,145,157,ORG,Q8473,AMD,no
document_132192.html,Paese,475,480,LOC,Q38,AMD,no
document_132192.html,Paese,1015,1020,LOC,Q38,AMD,no
document_132192.html,esercito,40,48,ORG,Q37726,AMD,no
document_132192.html,esercito,1652,1660,ORG,Q37726,AMD,no
document_132192.html,forze armate,1603,1615,ORG,Q8473,AMD,no
document_132192.html,Patria,1832,1838,LOC,,NER,no
document_132192.html,Caduti,1926,1932,PER,,NER,no
document_132193.html,città,402,407,LOC,Q3519,AMD,no
document_132193.html,città,536,541,LOC,Q3519,AMD,no
document_132193.html,comunità,209,217,ORG,Q52847,AMD,no
document_132193.html,Vittoria,133,141,LOC,,NER,no
document_132196.html,Paese,795,800,LOC,Q38,AMD,no
document_132196.html,Paese,1019,1024,LOC,Q38,AMD,no
document_132196.html,città,827,832,LOC,Q3519,AMD,no
document_132196.html,Consiglio dei Ministri,3,25,ORG,,NER,no
document_132196.html,Governo,75,82,ORG,,NER,no
document_132198.html,Aldo Moro,44,53,PER,Q171834,AMD,no
document_132198.html,città,207,212,LOC,Q3519,AMD,no
document_132198.html,presidente,13,23,PER,Q4003497,AMD,no
document_132198.html,sindaco,69,76,PER,Q3749537,AMD,no
document_132198.html,Consiglio,28,37,ORG,,NER,no
document_132198.html,Governo,178,185,ORG,,NER,no
document_132199.html,Paese,318,323,LOC,Q38,AMD,no
document_132199.html,Paese,1705,1710,LOC,Q38,AMD,no
document_132199.html,Paese,1856,1861,LOC,Q38,AMD,no
document_132199.html,Presidente,563,573,PER,Q4003497,AMD,no
document_132199.html,Repubblica,580,590,LOC,Q1014,AMD,no
document_132199.html,Repubblica,1953,1963,LOC,Q1014,AMD,no
document_132199.html,città,215,220,LOC,Q3519,AMD,no
document_132199.html,città,652,657,LOC,Q3519,AMD,no
document_132199.html,città,854,859,LOC,Q3519,AMD,no
document_132199.html,presidente,1936,1946,PER,Q4003497,AMD,no
document_132199.html,magistratura dello Stato,157,181,ORG,,NER,no
document_132199.html,Governo,188,195,ORG,,NER,no
document_132200.html,Aldo Moro,43,52,PER,Q171834,AMD,no
document_132200.html,Presidente,14,24,PER,Q4003497,AMD,no
document_132200.html,Regione,187,194,LOC,Q1222,AMD,no
document_132200.html,capitale,172,180,LOC,Q220,AMD,no
document_132201.html,Aldo Moro,32,41,PER,Q171834,AMD,no
document_132201.html,Presidente,3,13,PER,Q4003497,AMD,no
document_132201.html,Presidente,99,109,PER,Q4003497,AMD,no
document_132201.html,Presidente,150,160,PER,Q4003497,AMD,no
document_132201.html,Presidente,215,225,PER,Q4003497,AMD,no
document_132201.html,Regione,474,481,LOC,Q1222,AMD,no
document_132201.html,Consiglio on,18,30,ORG,,NER,no
document_132201.html,Governo,73,80,ORG,,NER,no
document_132201.html,Schiavo,87,94,PER,,NER,no
document_132201.html,Giunta Regionale,116,132,ORG,,NER,no
document_132201.html,Giunta Provinciale,167,185,ORG,,NER,no
document_132201.html,Giunta Provinciale,232,250,ORG,,NER,no
document_132202.html,Aldo Moro,32,41,PER,Q171834,AMD,no
document_132202.html,Moro,1130,1134,PER,Q171834,AMD,no
document_132202.html,Paese,553,558,LOC,Q38,AMD,no
document_132202.html,Presidente,3,13,PER,Q4003497,AMD,no
document_132202.html,Presidente,661,671,PER,Q4003497,AMD,no
document_132202.html,Consiglio on,18,30,ORG,,NER,no
document_132202.html,Consiglio,676,685,ORG,,NER,no
document_132206.html,Presidente,3,13,PER,Q4003497,AMD,no
document_132206.html,città,141,146,LOC,Q3519,AMD,no
document_132206.html,Consiglio,18,27,ORG,,NER,no
document_132207.html,Aldo Moro,117,126,PER,Q171834,AMD,no
document_132207.html,Assemblea,16,25,ORG,Q1053185,AMD,no
document_132207.html,Presidente,88,98,PER,Q4003497,AMD,no
document_132207.html,città,161,166,LOC,Q3519,AMD,no
document_132207.html,Amministrazione Provinciale,46,73,ORG,,NER,no
document_132207.html,Consiglio on,103,115,ORG,,NER,no
document_132208.html,Aldo Moro,137,146,PER,Q171834,AMD,no
document_132208.html,Comune,340,346,LOC,Q3519,AMD,no
document_132208.html,Presidente,108,118,PER,Q4003497,AMD,no
document_132208.html,Presidente,178,188,PER,Q4003497,AMD,no
document_132208.html,Presidente,423,433,PER,Q4003497,AMD,no
document_132208.html,Centro di addestramento professionale dei lavoratori del Commercio,37,103,ORG,,NER,no
document_132208.html,Consiglio on,123,135,ORG,,NER,no
document_132208.html,Consiglio,438,447,ORG,,NER,no
document_132210.html,città,78,83,LOC,Q3519,AMD,no
document_132210.html,paese,288,293,LOC,Q38,AMD,no
document_132210.html,governo italiano,24,40,ORG,,NER,no
document_132213.html,Segretario,30,40,PER,Q434786,AMD,no
document_132214.html,Aldo Moro,33,42,PER,Q171834,AMD,no
document_132214.html,Paese,521,526,LOC,Q38,AMD,no
document_132214.html,Presidente,3,13,PER,Q4003497,AMD,no
document_132214.html,Presidente,199,209,PER,Q4003497,AMD,no
document_132214.html,organizzazione,174,188,ORG,Q3682549,AMD,no
document_132214.html,Consiglio,18,27,ORG,,NER,no
document_132215.html,Paese,102,107,LOC,Q38,AMD,no
document_132215.html,Governo italiano,11,27,ORG,,NER,no
document_132217.html,Assemblea,193,202,ORG,Q1053185,AMD,no
document_132217.html,Repubblica,576,586,LOC,Q1014,AMD,no
document_132217.html,Parlamento,80,90,ORG,,NER,no
document_132217.html,Governo,123,130,ORG,,NER,no
document_132217.html,Governo,360,367,ORG,,NER,no
document_132217.html,Camere,426,432,ORG,,NER,no
document_132217.html,Parlamento,524,534,ORG,,NER,no
document_132217.html,Governo,843,850,ORG,,NER,no
document_132217.html,Governo,1105,1112,ORG,,NER,no
document_132219.html,collega,206,213,PER,Q76297,AMD,no
document_132219.html,Ministero,229,238,ORG,,NER,no
document_132221.html,Paese,330,335,LOC,Q38,AMD,no
document_132221.html,Paese,931,936,LOC,Q38,AMD,no
document_132221.html,città,41,46,LOC,Q3519,AMD,no
document_132222.html,Italia,180,186,LOC,Q38,AMD,no
document_132222.html,Ministro,45,53,PER,NIL,AMD,no
document_132222.html,Lei,37,40,PER,,NER,no
document_132223.html,Governo italiano,95,111,ORG,,NER,no
document_132226.html,Paese,1004,1009,LOC,Q38,AMD,no
document_132226.html,collega,646,653,PER,Q76297,AMD,no
document_132226.html,partiti,981,988,ORG,Q7278,AMD,no
document_132226.html,Camera,1144,1150,ORG,,NER,no
document_132227.html,Aldo Moro,141,150,PER,Q171834,AMD,no
document_132227.html,Presidente,111,121,PER,Q4003497,AMD,no
document_132227.html,Presidente,340,350,PER,Q4003497,AMD,no
document_132227.html,Università,96,106,ORG,Q3918,AMD,no
document_132227.html,città,314,319,LOC,Q3519,AMD,no
document_132227.html,città,462,467,LOC,Q3519,AMD,no
document_132227.html,Consiglio,126,135,ORG,,NER,no
document_132227.html,Consiglio,355,364,ORG,,NER,no
document_132230.html,Paese,398,403,LOC,Q38,AMD,no
document_132230.html,Segretario,481,491,PER,Q434786,AMD,no
document_132230.html,Segretario,773,783,PER,Q434786,AMD,no
document_132230.html,comunità,989,997,ORG,Q52847,AMD,no
document_132230.html,governo,82,89,ORG,,NER,no
document_132230.html,Consiglio nazionale,176,195,ORG,,NER,no
document_132230.html,Consiglio,685,694,ORG,,NER,no
document_132232.html,collega,46,53,PER,Q76297,AMD,no
document_132238.html,Paese,605,610,LOC,Q38,AMD,no
document_132240.html,Aldo Moro,33,42,PER,Q171834,AMD,no
document_132240.html,Isola,156,161,LOC,Q1462,AMD,no
document_132240.html,Regione,327,334,LOC,Q1222,AMD,no
document_132240.html,Regione,457,464,LOC,Q1222,AMD,no
document_132240.html,presidente,3,13,PER,Q4003497,AMD,no
document_132240.html,Consiglio,18,27,ORG,,NER,no
document_132240.html,Stato,379,384,ORG,,NER,no
document_132242.html,Presidente,22,32,PER,Q4003497,AMD,no
document_132242.html,Presidente,63,73,PER,Q4003497,AMD,no
document_132242.html,Sindaco,5,12,PER,Q98446077,AMD,no
document_132242.html,collega,113,120,PER,Q76297,AMD,no
document_132242.html,Camera di Commercio[2,39,60,ORG,,NER,no
document_132242.html,Amministrazione Provinciale,79,106,ORG,,NER,no
document_132245.html,Assemblea,73,82,ORG,Q1053185,AMD,no
document_132245.html,organizzazione,217,231,ORG,Q3682549,AMD,no
document_132246.html,Moro,80,84,PER,Q171834,AMD,no
document_132247.html,Inghilterra,658,669,LOC,Q21,AMD,no
document_132247.html,Italia,649,655,LOC,Q38,AMD,no
document_132247.html,Londra,188,194,LOC,Q84,AMD,no
document_132247.html,governo italiano,321,337,ORG,,NER,no
document_132247.html,governo inglese,344,359,ORG,,NER,no
document_132247.html,governo inglese,867,882,ORG,,NER,no
document_132249.html,Medio Oriente,53,66,LOC,Q7204,AMD,no
document_132249.html,Paese,766,771,LOC,Q38,AMD,no
document_132249.html,Governo,253,260,ORG,,NER,no
document_132249.html,Parlamento,476,486,ORG,,NER,no
document_132249.html,Governo,588,595,ORG,,NER,no
document_132255.html,Aldo Moro,97,106,PER,Q171834,AMD,no
document_132255.html,Presidente,68,78,PER,Q4003497,AMD,no
document_132255.html,città,270,275,LOC,Q3519,AMD,no
document_132255.html,Consiglio on,83,95,ORG,,NER,no
document_132257.html,Aldo Moro,41,50,PER,Q171834,AMD,no
document_132257.html,Moro,289,293,PER,Q171834,AMD,no
document_132257.html,Presidente,222,232,PER,Q4003497,AMD,no
document_132257.html,presidente,12,22,PER,Q4003497,AMD,no
document_132257.html,Consiglio on,27,39,ORG,,NER,no
document_132257.html,Provincia,251,260,ORG,,NER,no
document_132258.html,Aldo Moro,33,42,PER,Q171834,AMD,no
document_132258.html,Moro,265,269,PER,Q171834,AMD,no
document_132258.html,presidente,3,13,PER,Q4003497,AMD,no
document_132258.html,Consiglio,18,27,ORG,,NER,no
document_132259.html,Presidente,74,84,PER,Q4003497,AMD,no
document_132261.html,Assemblea,158,167,ORG,Q1053185,AMD,no
document_132261.html,Chiesa,315,321,ORG,Q34651,AMD,no
document_132261.html,Chiesa,1321,1327,ORG,Q34651,AMD,no
document_132261.html,Chiesa,1475,1481,ORG,Q34651,AMD,no
document_132261.html,Costituente,168,179,ORG,Q1053185,AMD,no
document_132261.html,Governo,237,244,ORG,,NER,no
document_132261.html,Stato,307,312,ORG,,NER,no
document_132261.html,Governo,708,715,ORG,,NER,no
document_132261.html,Stato,1313,1318,ORG,,NER,no
document_132261.html,Patti Lateranensi,1362,1379,ORG,,NER,no
document_132261.html,Stato,1467,1472,ORG,,NER,no
document_132263.html,Mezzogiorno,135,146,LOC,Q207989,AMD,no
document_132263.html,Paese,671,676,LOC,Q38,AMD,no
document_132263.html,partito,354,361,ORG,Q815348,AMD,no
document_132265.html,Capo,319,323,PER,Q2604,AMD,no
document_132265.html,Presidente,455,465,PER,Q4003497,AMD,no
document_132265.html,Parlamento,265,275,ORG,,NER,no
document_132265.html,Consiglio dei ministri,470,492,ORG,,NER,no
document_132265.html,Governo,536,543,ORG,,NER,no
document_132268.html,Aldo Moro,33,42,PER,Q171834,AMD,no
document_132268.html,Paese,721,726,LOC,Q38,AMD,no
document_132268.html,organizzazione,142,156,ORG,Q3682549,AMD,no
document_132268.html,organizzazione,588,602,ORG,Q3682549,AMD,no
document_132268.html,presidente,3,13,PER,Q4003497,AMD,no
document_132268.html,presidente,167,177,PER,Q4003497,AMD,no
document_132268.html,Consiglio,18,27,ORG,,NER,no
document_132272.html,Partito,49,56,ORG,Q815348,AMD,no
document_132272.html,X Congresso Nazionale,23,44,ORG,,NER,no
document_132272.html,Congresso,582,591,ORG,,NER,no
document_132273.html,Corriere Mercantile,258,277,ORG,,NER,no
document_132274.html,Istituto,227,235,ORG,Q1631537,AMD,no
document_132274.html,ministro,68,76,PER,Q2514,AMD,no
document_132274.html,Ministero della Difesa,125,147,ORG,,NER,no
document_132275.html,Mediterraneo,1387,1399,LOC,Q4918,AMD,no
document_132275.html,Paese,580,585,LOC,Q38,AMD,no
document_132275.html,paese,1663,1668,LOC,Q38,AMD,no
document_132275.html,Aeronautica militare italiana,136,165,ORG,,NER,no
document_132275.html,Governo,1497,1504,ORG,,NER,no
document_132277.html,Istituto,135,143,ORG,Q1631537,AMD,no
document_132286.html,Ministro,75,83,PER,NIL,AMD,no
document_132286.html,collega,58,65,PER,Q76297,AMD,no
document_132286.html,Parlamento,768,778,ORG,,NER,no
document_132288.html,partiti,829,836,ORG,Q7278,AMD,no
document_132288.html,Camere,53,59,ORG,,NER,no
document_132288.html,Governo,65,72,ORG,,NER,no
document_132288.html,Parlamento,240,250,ORG,,NER,no
document_132289.html,Governo,203,210,ORG,,NER,no
document_132294.html,Paese,62,67,LOC,Q38,AMD,no
document_132294.html,Paese,526,531,LOC,Q38,AMD,no
document_132294.html,partiti,90,97,ORG,Q7278,AMD,no
document_132297.html,Paese,159,164,LOC,Q38,AMD,no
document_132297.html,Paese,1325,1330,LOC,Q38,AMD,no
document_132297.html,partiti,510,517,ORG,Q7278,AMD,no
document_132298.html,Paese,206,211,LOC,Q38,AMD,no
document_132298.html,Partito,341,348,ORG,Q815348,AMD,no
document_132298.html,partiti,897,904,ORG,Q7278,AMD,no
document_132299.html,Fiera,37,42,ORG,Q3744601,AMD,no
document_132301.html,Fiera,558,563,ORG,Q3744601,AMD,no
document_132301.html,Levante,568,575,LOC,Q81483,AMD,no
document_132301.html,Mezzogiorno,222,233,LOC,Q207989,AMD,no
document_132301.html,Mezzogiorno,1038,1049,LOC,Q207989,AMD,no
document_132302.html,paese,1509,1514,LOC,Q38,AMD,no
document_132302.html,Stato,1313,1318,ORG,,NER,no
document_132304.html,Aldo Moro,50,59,PER,Q171834,AMD,no
document_132304.html,Presidente,20,30,PER,Q4003497,AMD,no
document_132304.html,partiti,123,130,ORG,Q7278,AMD,no
document_132304.html,Consiglio,35,44,ORG,,NER,no
document_132305.html,Assemblea,895,904,ORG,Q1053185,AMD,no
document_132305.html,Regione,116,123,LOC,Q1222,AMD,no
document_132305.html,Regione,779,786,LOC,Q1222,AMD,no
document_132305.html,Regione,923,930,LOC,Q1222,AMD,no
document_132305.html,capitale,101,109,LOC,Q220,AMD,no
document_132305.html,paese,494,499,LOC,Q38,AMD,no
document_132305.html,presidente,48,58,PER,Q4003497,AMD,no
document_132305.html,presidente,879,889,PER,Q4003497,AMD,no
document_132305.html,Consiglio,63,72,ORG,,NER,no
document_132305.html,governo,685,692,ORG,,NER,no
document_132305.html,Stato,1049,1054,ORG,,NER,no
document_132308.html,partito,98,105,ORG,Q815348,AMD,no
document_132309.html,città,1344,1349,LOC,Q3519,AMD,no
document_141007.html,Consiglio Nazionale,7,26,ORG,,NER,no
document_141014.html,Paese,290,295,LOC,Q38,AMD,no
document_141014.html,Congresso Nazionale,50,69,ORG,,NER,no
document_141023.html,Moro,153,157,PER,Q171834,AMD,no
document_141025.html,Congresso,638,647,ORG,,NER,no
document_141027.html,Aldo Moro,23,32,PER,Q171834,AMD,no
document_141027.html,paese,819,824,LOC,Q38,AMD,no
document_141028.html,Aldo Moro,6,15,PER,Q171834,AMD,no
document_141028.html,Paese,614,619,LOC,Q38,AMD,no
document_141028.html,Paese,1170,1175,LOC,Q38,AMD,no
document_141028.html,partiti,284,291,ORG,Q7278,AMD,no
document_141032.html,Aldo Moro,6,15,PER,Q171834,AMD,no
document_141032.html,Moro,1004,1008,PER,Q171834,AMD,no
document_141032.html,Moro,1256,1260,PER,Q171834,AMD,no
document_141032.html,Paese,363,368,LOC,Q38,AMD,no
document_141032.html,Paese,1871,1876,LOC,Q38,AMD,no
document_141032.html,Consiglio Nazionale,122,141,ORG,,NER,no
document_141032.html,Governo,857,864,ORG,,NER,no
document_141033.html,Moro,134,138,PER,Q171834,AMD,no
document_141033.html,Moro,381,385,PER,Q171834,AMD,no
document_141033.html,Presidente,494,504,PER,Q4003497,AMD,no
document_141033.html,Consiglio,509,518,ORG,,NER,no
document_141034.html,Paese,1704,1709,LOC,Q38,AMD,no
document_141034.html,Partiti,884,891,ORG,Q7278,AMD,no
document_141034.html,Congresso,33,42,ORG,,NER,no
document_141036.html,Aldo Moro,6,15,PER,Q171834,AMD,no
document_141036.html,Paese,1050,1055,LOC,Q38,AMD,no
document_141042.html,Moro,36,40,PER,Q171834,AMD,no
document_141044.html,Moro,72,76,PER,Q171834,AMD,no
document_141045.html,Commissione,58,69,ORG,Q3684787,AMD,no
document_141045.html,Paese,533,538,LOC,Q38,AMD,no
document_141045.html,ministro,76,84,PER,Q2514,AMD,no
document_141045.html,Affari Esteri,91,104,ORG,,NER,no
document_141047.html,Moro,28,32,PER,Q171834,AMD,no
document_141047.html,ministro,19,27,PER,Q2514,AMD,no
document_141047.html,ANSA,46,50,ORG,,NER,no
document_141050.html,Assemblea,105,114,ORG,Q1053185,AMD,no
document_141050.html,comunità,343,351,ORG,Q52847,AMD,no
document_141050.html,Delegazione italiana,54,74,ORG,,NER,no
document_141050.html,Lei,133,136,PER,,NER,no
document_141052.html,Italia,236,242,LOC,Q38,AMD,no
document_141052.html,Moro,55,59,PER,Q171834,AMD,no
document_141054.html,Commissione,83,94,ORG,Q3684787,AMD,no
document_141054.html,Governo,42,49,ORG,,NER,no
document_141060.html,Segretario,50,60,PER,Q434786,AMD,no
document_141060.html,Consiglio Nazionale,15,34,ORG,,NER,no
document_141061.html,Moro,356,360,PER,Q171834,AMD,no
document_141061.html,ministro,472,480,PER,Q2514,AMD,no
document_141065.html,Aldo Moro,39,48,PER,Q171834,AMD,no
document_141065.html,Comune,654,660,LOC,Q3519,AMD,no
document_141065.html,Moro,306,310,PER,Q171834,AMD,no
document_141065.html,Moro,711,715,PER,Q171834,AMD,no
document_141065.html,ministro,3,11,PER,Q2514,AMD,no
document_141065.html,organizzazione,828,842,ORG,Q3682549,AMD,no
document_141065.html,presidente,71,81,PER,Q4003497,AMD,no
document_141065.html,governo ellenico,600,616,ORG,,NER,no
document_141069.html,Consiglio dei Ministri,18,40,ORG,,NER,no
document_141071.html,Paese,258,263,LOC,Q38,AMD,no
document_141072.html,Ella,27,31,PER,,NER,no
document_141072.html,Governo sceriffiano,149,168,ORG,,NER,no
document_141073.html,Aldo Moro,30,39,PER,Q171834,AMD,no
document_141073.html,ministro,3,11,PER,Q2514,AMD,no
document_141076.html,organizzazione,348,362,ORG,Q3682549,AMD,no
document_141076.html,Carta,448,453,ORG,,NER,no
document_141081.html,Commissione,514,525,ORG,Q3684787,AMD,no
document_141081.html,Europe,195,201,LOC,Q46,AMD,no
document_141081.html,Ministro,373,381,PER,NIL,AMD,no
document_141085.html,Governo,78,85,ORG,,NER,no
document_141085.html,Ella,133,137,PER,,NER,no
document_141087.html,Paese,105,110,LOC,Q38,AMD,no
document_141090.html,comunità,270,278,ORG,Q52847,AMD,no
document_141091.html,Governo italiano,3,19,ORG,,NER,no
document_141092.html,Moro,97,101,PER,Q171834,AMD,no
document_141092.html,Agenzia internazionale per l’energia atomica,182,226,ORG,,NER,no
document_141092.html,TNP,376,379,ORG,,NER,no
document_141092.html,governo francese,636,652,ORG,,NER,no
document_141094.html,Ella,185,189,PER,,NER,no
document_141099.html,Aldo Moro,30,39,PER,Q171834,AMD,no
document_141099.html,ministro,3,11,PER,Q2514,AMD,no
document_141100.html,Aldo Moro,30,39,PER,Q171834,AMD,no
document_141100.html,Ministro,3,11,PER,NIL,AMD,no
document_141101.html,Aldo Moro,30,39,PER,Q171834,AMD,no
document_141101.html,Ministro,3,11,PER,NIL,AMD,no
document_141102.html,Aldo Moro,115,124,PER,Q171834,AMD,no
document_141102.html,Il Tempo,23,31,ORG,,NER,no
document_141103.html,Moro,55,59,PER,Q171834,AMD,no
document_141103.html,ministro,29,37,PER,Q2514,AMD,no
document_141103.html,ministro,126,134,PER,Q2514,AMD,no
document_141104.html,Commissione,79,90,ORG,Q3684787,AMD,no
document_141104.html,Comitato dei Rappresentanti Permanenti,293,331,ORG,,NER,no
document_141105.html,Ella,54,58,PER,,NER,no
document_141108.html,Moro,970,974,PER,Q171834,AMD,no
document_141108.html,ministro,961,969,PER,Q2514,AMD,no
document_141108.html,governo italiano,848,864,ORG,,NER,no
document_141109.html,paese,67,72,LOC,Q38,AMD,no
document_141109.html,paese,372,377,LOC,Q38,AMD,no
document_141113.html,Presidente,29,39,PER,Q4003497,AMD,no
document_141113.html,partito,191,198,ORG,Q815348,AMD,no
document_141113.html,Governo,168,175,ORG,,NER,no
document_141114.html,Camera,53,59,ORG,,NER,no
document_141114.html,Governo,82,89,ORG,,NER,no
document_141116.html,Ministro,62,70,PER,NIL,AMD,no
document_141119.html,Ministro,3,11,PER,NIL,AMD,no
document_141119.html,Moro,29,33,PER,Q171834,AMD,no
document_141119.html,On,25,27,ORG,,NER,no
document_141124.html,Ella,117,121,PER,,NER,no
document_141127.html,organizzazione,229,243,ORG,Q3682549,AMD,no
document_141127.html,organizzazione,847,861,ORG,Q3682549,AMD,no
document_141130.html,Commissione,91,102,ORG,Q3684787,AMD,no
document_141131.html,Paese,108,113,LOC,Q38,AMD,no
document_141134.html,Paese,416,421,LOC,Q38,AMD,no
document_141134.html,Ella,198,202,PER,,NER,no
document_141134.html,Ella,541,545,PER,,NER,no
document_141135.html,Moro,29,33,PER,Q171834,AMD,no
document_141135.html,ministro,3,11,PER,Q2514,AMD,no
document_141136.html,Sua Maestà,21,31,PER,,NER,no
document_141140.html,Indonesia,102,111,LOC,Q252,AMD,no
document_141142.html,Londra,118,124,LOC,Q84,AMD,no
document_141142.html,Ella,61,65,PER,,NER,no
document_141143.html,Moro,79,83,PER,Q171834,AMD,no
document_141143.html,ministro,1077,1085,PER,Q2514,AMD,no
document_141143.html,Est-Ovest,875,884,ORG,,NER,no
document_141144.html,Roma,114,118,LOC,Q220,AMD,no
document_141144.html,Governo italiano,63,79,ORG,,NER,no
document_141149.html,continente,689,699,LOC,Q15,AMD,no
document_141149.html,Governo italiano,70,86,ORG,,NER,no
document_141154.html,Ministro,75,83,PER,NIL,AMD,no
document_141154.html,Moro,101,105,PER,Q171834,AMD,no
document_141154.html,Maariv,26,32,ORG,,NER,no
document_141154.html,On,97,99,ORG,,NER,no
document_141155.html,Moro,0,4,PER,Q171834,AMD,no
document_141155.html,città,100,105,LOC,Q3519,AMD,no
document_141155.html,città,291,296,LOC,Q3519,AMD,no
document_141155.html,Knesset,180,187,LOC,,NER,no
document_141155.html,Parlamento,192,202,ORG,,NER,no
document_141157.html,Governo,63,70,ORG,,NER,no
document_141157.html,Camera,91,97,ORG,,NER,no
document_141157.html,Indocina,482,490,LOC,,NER,no
document_141158.html,Paese,201,206,LOC,Q38,AMD,no
document_141159.html,Ella,280,284,PER,,NER,no
document_141160.html,Ella,149,153,PER,,NER,no
document_141161.html,Governo italiano,42,58,ORG,,NER,no
document_141162.html,Governo italiano,132,148,ORG,,NER,no
document_141163.html,paese,331,336,LOC,Q38,AMD,no
document_141164.html,capitale,236,244,LOC,Q220,AMD,no
document_141164.html,Ella,48,52,PER,,NER,no
document_141165.html,capitale,187,195,LOC,Q220,AMD,no
document_141166.html,Governo,103,110,ORG,,NER,no
document_141168.html,Ella,52,56,PER,,NER,no
document_141168.html,Ella,202,206,PER,,NER,no
document_141176.html,Ministro,189,197,PER,NIL,AMD,no
document_141176.html,Paese,142,147,LOC,Q38,AMD,no
document_141176.html,Governo svedese,237,252,ORG,,NER,no
document_141177.html,Governo svedese,32,47,ORG,,NER,no
document_141177.html,Ella,424,428,PER,,NER,no
document_141179.html,Paese,119,124,LOC,Q38,AMD,no
document_141179.html,Ella,181,185,PER,,NER,no
document_141189.html,Aldo Moro,6,15,PER,Q171834,AMD,no
document_141189.html,Paese,251,256,LOC,Q38,AMD,no
document_141189.html,regime,96,102,ORG,,NER,no
document_141191.html,Ministro,337,345,PER,NIL,AMD,no
document_141191.html,Paese,308,313,LOC,Q38,AMD,no
document_141191.html,ministro,13,21,PER,Q2514,AMD,no
document_141191.html,Governo irlandese,381,398,ORG,,NER,no
document_141192.html,città,279,284,LOC,Q3519,AMD,no
document_141192.html,Governo irlandese,32,49,ORG,,NER,no
document_141193.html,Ministre,70,78,PER,Q1884962,AMD,no
document_141197.html,Atlantico,1173,1182,LOC,Q97,AMD,no
document_141197.html,Paese,668,673,LOC,Q38,AMD,no
document_141197.html,Parlamento,651,661,ORG,,NER,no
document_141202.html,Governo italiano,66,82,ORG,,NER,no
document_141205.html,collega,779,786,PER,Q76297,AMD,no
document_141205.html,Governo,3,10,ORG,,NER,no
document_141205.html,Conferenza atlantica,834,854,ORG,,NER,no
document_141209.html,Consiglio Nazionale,221,240,ORG,,NER,no
document_141209.html,Congresso,277,286,ORG,,NER,no
document_141211.html,Commissione,118,129,ORG,Q3684787,AMD,no
document_141211.html,Presidente,190,200,PER,Q4003497,AMD,no
document_141211.html,partito,297,304,ORG,Q815348,AMD,no
document_141211.html,Governo,153,160,ORG,,NER,no
document_141212.html,Assemblea,127,136,ORG,Q1053185,AMD,no
document_141212.html,collega,497,504,PER,Q76297,AMD,no
document_141212.html,continente,534,544,LOC,Q15,AMD,no
document_141213.html,ministro,50,58,PER,Q2514,AMD,no
document_141213.html,presidente,135,145,PER,Q4003497,AMD,no
document_141213.html,Esteri,65,71,PER,,NER,no
document_141214.html,Paese,359,364,LOC,Q38,AMD,no
document_141214.html,Lei,254,257,PER,,NER,no
document_141214.html,Ella,308,312,PER,,NER,no
document_141215.html,Paese,268,273,LOC,Q38,AMD,no
document_141217.html,Europe,94,100,LOC,Q46,AMD,no
document_141218.html,Governo italiano,170,186,ORG,,NER,no
document_141220.html,Odescalchi,156,166,LOC,,NER,no
document_141222.html,Consiglio dei Ministri,62,84,ORG,,NER,no
document_141225.html,Europe,26,32,LOC,Q46,AMD,no
document_141225.html,Consiglio,52,61,ORG,,NER,no
document_141226.html,Moro,38,42,PER,Q171834,AMD,no
document_141226.html,ministro,29,37,PER,Q2514,AMD,no
