doc_id,surface,start_pos,end_pos,type,identifier,source,valid,split
document_132113.html,Presidente,279,289,PER,Q4003497,AMD,no,train
document_132113.html,Repubblica,296,306,LOC,Q1014,AMD,no,train
document_132113.html,Governo,770,777,ORG,Q3112299,NER,yes,train
document_132116.html,Aldo Moro,106,115,PER,Q171834,AMD,yes,train
document_132116.html,Assemblea,203,212,ORG,Q1053185,AMD,no,train
document_132116.html,Presidente,77,87,PER,Q4003497,AMD,no,train
document_132116.html,Consiglio on,92,104,ORG,NIL,NER,no,train
document_132121.html,Assemblea,245,254,ORG,Q1053185,AMD,no,train
document_132121.html,Presidente,229,239,PER,Q4003497,AMD,no,train
document_132121.html,ministro,74,82,PER,Q2514,AMD,no,train
document_132121.html,Governo,20,27,ORG,Q3112299,NER,yes,train
document_132123.html,Moro,32,36,PER,Q171834,AMD,yes,train
document_132123.html,Presidente,109,119,PER,Q4003497,AMD,no,train
document_132123.html,presidente,3,13,PER,Q4003497,AMD,no,train
document_132123.html,presidente,351,361,PER,Q4003497,AMD,no,train
document_132123.html,Consiglio on,18,30,ORG,NIL,NER,no,train
document_132123.html,Pozzani,145,152,PER,Q86701362,NER,yes,train
document_132123.html,Consiglio,366,375,ORG,NIL,NER,no,train
document_132124.html,Presidente,62,72,PER,Q4003497,AMD,no,train
document_132124.html,paese,321,326,LOC,Q83286,AMD,yes,train
document_132124.html,Consiglio Esecutivo Federale,77,105,ORG,NIL,NER,no,train
document_132125.html,Accademia Jugoslava,64,83,ORG,NIL,NER,no,train
document_132125.html,Accademia,475,484,ORG,NIL,NER,no,train
document_132130.html,Roma,131,135,LOC,Q220,AMD,yes,train
document_132130.html,Roma,869,873,LOC,Q220,AMD,yes,train
document_132130.html,Signori,12,19,PER,NIL,NER,no,train
document_132130.html,Governo italiano,96,112,ORG,Q3773971,NER,yes,train
document_132130.html,Governo italiano,1016,1032,ORG,Q3773971,NER,yes,train
document_132130.html,Cattedra di S. Pietro,1485,1506,LOC,NIL,NER,no,train
document_132133.html,Amministrazione Provinciale,99,126,ORG,NIL,NER,no,train
document_132136.html,Presidente,1024,1034,PER,Q4003497,AMD,no,train
document_132136.html,ministero degli Affari Esteri,142,171,ORG,Q789842,NER,yes,train
document_132136.html,Governo,319,326,ORG,Q3112299,NER,yes,train
document_132136.html,Parlamento,339,349,ORG,Q1117578,NER,yes,train
document_132136.html,Parlamento,616,626,ORG,Q1117578,NER,yes,train
document_132136.html,Dicastero degli Esteri,988,1010,ORG,Q789842,NER,yes,train
document_132136.html,Consiglio,1039,1048,ORG,NIL,NER,no,train
document_132136.html,Governo,1137,1144,ORG,Q3112299,NER,yes,train
document_132136.html,Parlamento,1188,1198,ORG,Q1117578,NER,yes,train
document_132139.html,Paese,1291,1296,LOC,Q38,AMD,yes,train
