doc_id,start_pos,end_pos,surface,type,identifier
document_132188.html,225,234,Cazzaniga,PER,NIL
document_132188.html,257,270,Società madre,ORG,Q867662
document_132188.html,274,282,New York,LOC,Q60
document_132188.html,321,327,Italia,LOC,Q38
document_132191.html,32,41,Aldo Moro,PER,Q171834
document_132191.html,96,100,ACLI,ORG,Q3627327
document_132191.html,273,278,Paese,LOC,Q38
document_132191.html,349,353,Moro,PER,Q171834
document_132191.html,891,896,Paese,LOC,Q38
document_132191.html,931,935,Moro,PER,Q171834
document_132192.html,145,157,Forze Armate,ORG,Q349511
document_132192.html,282,288,Italia,LOC,Q38
document_132192.html,475,480,Paese,LOC,Q38
document_132192.html,701,707,Italia,LOC,Q38
document_132192.html,894,900,Italia,LOC,Q38
document_132192.html,945,951,Europa,LOC,Q46
document_132192.html,968,974,Europa,LOC,Q46
document_132192.html,1015,1020,Paese,LOC,Q38
document_132192.html,1434,1440,Italia,LOC,Q38
document_132192.html,1603,1615,forze armate,ORG,Q349511
document_132192.html,1652,1660,esercito,ORG,Q8473
document_132192.html,1832,1838,Patria,LOC,Q38
document_132192.html,1926,1932,Caduti,PER,NIL
document_132198.html,2,9,Firenze,LOC,Q2044
document_132198.html,44,53,Aldo Moro,PER,Q171834
document_132198.html,77,87,Bargellini,PER,Q3903157
document_132198.html,178,185,Governo,ORG,Q3773971
document_132198.html,216,223,Firenze,LOC,Q2044
document_132199.html,22,49,Presidente della Repubblica,PER,Q1238
document_132199.html,81,88,Venezia,LOC,Q641
document_132199.html,157,181,magistratura dello Stato,ORG,Q15141098
document_132199.html,188,195,Governo,ORG,Q3773971
document_132199.html,224,231,Venezia,LOC,Q641
document_132199.html,318,323,Paese,LOC,Q38
document_132199.html,486,493,Venezia,LOC,Q641
document_132199.html,652,657,città,LOC,Q641
document_132199.html,737,744,Venezia,LOC,Q641
document_132199.html,854,859,città,LOC,Q641
document_132199.html,1705,1710,Paese,LOC,Q38
document_132199.html,1824,1831,Firenze,LOC,Q2044
document_132199.html,1856,1861,Paese,LOC,Q38
document_132200.html,2,9,Trieste,LOC,Q546
document_132200.html,43,52,Aldo Moro,PER,Q171834
document_132200.html,164,171,Trieste,LOC,Q546
document_132200.html,195,216,Friuli Venezia Giulia,LOC,Q1250
document_132201.html,32,41,Aldo Moro,PER,Q171834
document_132201.html,73,80,Governo,ORG,Q3773971
document_132201.html,87,94,Schiavo,PER,NIL
document_132201.html,139,145,Dalvit,PER,Q3839551
document_132201.html,189,195,Trento,LOC,Q3376
document_132201.html,202,209,Kessler,PER,Q993405
document_132201.html,254,261,Bolzano,LOC,Q6526
document_132201.html,268,275,Magnago,PER,Q9399
document_132203.html,10,20,Presidente,PER,Q3558039
document_132206.html,69,76,Sindaco,PER,Q3388096
document_132206.html,80,86,Milano,LOC,Q490
document_132207.html,77,83,Milano,LOC,Q490
document_132207.html,117,126,Aldo Moro,PER,Q171834
document_132208.html,37,103,Centro di addestramento professionale dei lavoratori del Commercio,ORG,NIL
document_132208.html,137,146,Aldo Moro,PER,Q171834
document_132208.html,209,215,Milano,LOC,Q490
document_132208.html,221,228,Origlia,PER,Q58011054
document_132208.html,350,356,Milano,LOC,Q490
document_132208.html,383,389,Milano,LOC,Q490
document_132208.html,423,433,Presidente,PER,Q171834
document_132210.html,255,261,Italia,LOC,Q38
document_132210.html,288,293,paese,LOC,Q38
document_132211.html,245,249,Roma,LOC,Q220
document_132213.html,7,21,Primo Ministro,PER,Q128956
document_132214.html,33,42,Aldo Moro,PER,Q171834
document_132214.html,94,132,Confederazione dei Coltivatori Diretti,ORG,Q3682549
document_132214.html,215,227,Paolo Bonomi,PER,Q3893797
document_132214.html,521,526,Paese,LOC,Q38
document_132215.html,11,27,Governo italiano,ORG,Q3773971
document_132215.html,102,107,Paese,LOC,Q38
document_132215.html,127,131,Roma,LOC,Q220
document_132215.html,197,203,Italia,LOC,Q38
document_132215.html,208,224,Unione Sovietica,LOC,Q15180
document_132216.html,106,119,Lami Starnuti,PER,Q3719089
document_132221.html,16,22,Verona,LOC,Q2028
document_132221.html,330,335,Paese,LOC,Q38
document_132221.html,931,936,Paese,LOC,Q38
document_132221.html,1113,1139,Comunità economica europea,ORG,Q52847
document_132221.html,1155,1161,Italia,LOC,Q38
document_132223.html,95,111,Governo italiano,ORG,Q3773971
document_132223.html,206,212,Italia,LOC,Q38
document_132226.html,54,60,Puglia,LOC,Q1447
document_132226.html,389,409,Democrazia Cristiana,ORG,Q2924461
document_132226.html,600,602,Dc,ORG,Q2924461
document_132226.html,1004,1009,Paese,LOC,Q38
document_132226.html,1144,1150,Camera,ORG,Q841424
document_132227.html,11,16,Siena,LOC,Q2751
document_132227.html,96,106,Università,ORG,Q1245999
document_132227.html,141,150,Aldo Moro,PER,Q171834
document_132227.html,340,350,Presidente,PER,Q171834
document_132227.html,462,467,città,LOC,Q2751
document_132227.html,577,582,Siena,LOC,Q2751
document_132228.html,346,353,Firenze,LOC,Q2044
document_132238.html,397,403,Italia,LOC,Q38
document_132238.html,605,610,Paese,LOC,Q38
document_132240.html,33,42,Aldo Moro,PER,Q171834
document_132240.html,55,62,Catania,LOC,Q1903
document_132240.html,104,111,Sicilia,LOC,Q1460
document_132240.html,327,334,Regione,LOC,Q1460
document_132240.html,379,384,Stato,ORG,Q38
document_132240.html,457,464,Regione,LOC,Q1460
document_132240.html,691,698,Sicilia,LOC,Q1460
document_132242.html,5,12,Sindaco,PER,Q670106
document_132242.html,39,60,Camera di Commercio,ORG,Q3651286
document_132242.html,63,73,Presidente,PER,Q3911031
document_132242.html,79,106,Amministrazione Provinciale,ORG,Q3687385
document_132242.html,129,137,Sgarlata,PER,Q16575674
document_132245.html,98,111,Nazioni Unite,ORG,Q1065
document_132245.html,422,425,ONU,ORG,Q1065
document_132246.html,66,72,Wilson,PER,Q128956
document_132246.html,80,84,Moro,PER,Q171834
document_132247.html,188,194,Londra,LOC,Q84
document_132247.html,226,232,Wilson,PER,Q128956
document_132247.html,246,250,Roma,LOC,Q220
document_132247.html,649,655,Italia,LOC,Q38
document_132247.html,658,669,Inghilterra,LOC,Q21
document_132249.html,53,66,Medio Oriente,LOC,Q7204
document_132249.html,177,190,Nazioni Unite,ORG,Q1065
document_132249.html,253,260,Governo,ORG,Q3773971
document_132249.html,476,486,Parlamento,ORG,Q1117578
document_132249.html,588,595,Governo,ORG,Q3773971
document_132249.html,766,771,Paese,LOC,Q38
document_132257.html,2,7,Cuneo,LOC,Q5968
document_132257.html,41,50,Aldo Moro,PER,Q171834
document_132257.html,171,187,Giovanni Giraudo,PER,Q3767386
document_132257.html,251,260,Provincia,ORG,Q15089
document_132257.html,289,293,Moro,PER,Q171834
document_132257.html,346,351,Cuneo,LOC,Q5968
document_132259.html,619,625,Italia,LOC,Q38
document_132259.html,647,654,Firenze,LOC,Q2044
document_132261.html,237,244,Governo,ORG,Q3773971
document_132261.html,307,312,Stato,ORG,Q38
document_132261.html,315,321,Chiesa,ORG,Q34651
document_132261.html,325,331,Italia,LOC,Q38
document_132261.html,708,715,Governo,ORG,Q3773971
document_132261.html,1026,1032,Italia,LOC,Q38
document_132261.html,1313,1318,Stato,ORG,Q38
document_132261.html,1321,1327,Chiesa,ORG,Q34651
document_132261.html,1331,1337,Italia,LOC,Q38
document_132261.html,1467,1472,Stato,ORG,Q38
document_132261.html,1475,1481,Chiesa,ORG,Q34651
document_132263.html,52,72,Democrazia Cristiana,LOC,Q815348
document_132263.html,135,146,Mezzogiorno,LOC,Q207989
document_132263.html,319,324,Rumor,PER,Q316288
document_132263.html,354,361,partito,ORG,Q815348
document_132263.html,671,676,Paese,LOC,Q38
document_132272.html,235,255,Democrazia Cristiana,ORG,Q815348
document_132274.html,77,87,Tremelloni,PER,Q3939205
document_132274.html,125,147,Ministero della Difesa,ORG,Q1855201
document_132275.html,136,165,Aeronautica militare italiana,ORG,Q381576
document_132275.html,187,195,Pozzuoli,LOC,Q72425
document_132275.html,580,585,Paese,LOC,Q38
document_132275.html,1387,1399,Mediterraneo,LOC,Q4918
document_132275.html,1497,1504,Governo,ORG,Q3773971
document_132275.html,1663,1668,paese,LOC,Q38
document_132276.html,7,17,presidente,PER,Q596724
document_132276.html,22,26,CONI,ORG,Q1114833
document_132276.html,199,203,CONI,ORG,Q1114833
document_132276.html,530,534,CONI,ORG,Q1114833
document_132277.html,101,111,Presidente,PER,Q118188451
document_132277.html,118,124,Gescal,ORG,Q3761356
document_132277.html,170,176,Torino,LOC,Q495
document_132277.html,302,330,Gestione Case per Lavoratori,ORG,Q3761356
document_132277.html,397,405,Ina-Casa,ORG,Q3788634
document_132277.html,476,482,Italia,LOC,Q38
document_132277.html,694,702,Ina-Casa,ORG,Q3788634
document_132277.html,783,789,Gescal,ORG,Q3761356
document_132277.html,882,890,Gestione,ORG,Q3761356
document_132282.html,40,51,Enrico Ghio,PER,Q50322208
document_132286.html,84,94,Pieraccini,PER,Q3767938
document_132286.html,768,778,Parlamento,ORG,Q1117578
document_132289.html,203,210,Governo,ORG,Q3773971
document_132289.html,387,402,Massimo Pilotti,PER,Q3851409
document_132289.html,410,426,Gaetano Azzariti,PER,Q3756893
document_132289.html,435,450,Andrea Torrente,PER,Q3616074
document_132294.html,62,67,Paese,LOC,Q38
document_132294.html,526,531,Paese,LOC,Q38
document_132294.html,818,824,Italia,LOC,Q38
document_132297.html,159,164,Paese,LOC,Q38
document_132297.html,1325,1330,Paese,LOC,Q38
document_132297.html,1669,1689,Democrazia Cristiana,ORG,Q815348
document_132299.html,46,52,Foggia,LOC,Q13464
document_132299.html,205,211,Italia,LOC,Q38
document_132301.html,131,137,Napoli,LOC,Q2634
document_132301.html,222,233,Mezzogiorno,LOC,Q207989
document_132301.html,579,583,Bari,LOC,Q3519
document_132301.html,594,600,Napoli,LOC,Q2634
document_132301.html,1038,1049,Mezzogiorno,LOC,Q207989
document_132302.html,136,142,Italia,LOC,Q38
document_132302.html,1313,1318,Stato,ORG,Q38
document_132303.html,208,228,Democrazia Cristiana,ORG,Q815348
document_132303.html,255,272,Partito comunista,ORG,NIL
document_132303.html,478,495,partito comunista,ORG,NIL
document_132304.html,11,15,Roma,LOC,Q220
document_132304.html,50,59,Aldo Moro,PER,Q171834
document_132305.html,2,9,Palermo,LOC,Q2656
document_132305.html,101,109,capitale,LOC,Q2656
document_132305.html,116,123,Regione,LOC,Q1460
document_132305.html,160,167,Sicilia,LOC,Q1460
document_132305.html,494,499,paese,LOC,Q38
document_132305.html,779,786,Regione,LOC,Q1460
document_132305.html,879,889,presidente,PER,NIL
document_132305.html,895,904,Assemblea,ORG,Q2707406
document_132305.html,923,930,Regione,LOC,Q1460
document_132305.html,1049,1054,Stato,ORG,Q38
document_132308.html,98,105,partito,ORG,Q7278
document_132308.html,514,516,Dc,ORG,Q2924461
document_132309.html,624,630,Italia,LOC,Q38
document_132309.html,1395,1402,Firenze,LOC,Q2044
document_132309.html,1530,1537,Sicilia,LOC,Q1460
document_141007.html,7,26,Consiglio Nazionale,ORG,NIL
document_141007.html,155,160,Rumor,PER,Q316288
document_141014.html,50,69,Congresso Nazionale,ORG,NIL
document_141014.html,90,110,Democrazia Cristiana,ORG,Q815348
document_141014.html,232,239,Partito,ORG,Q815348
document_141014.html,290,295,Paese,LOC,Q38
document_141023.html,153,157,Moro,PER,Q171834
document_141023.html,369,376,Partito,ORG,Q815348
document_141023.html,483,490,Partito,ORG,Q815348
document_141025.html,32,52,Democrazia Cristiana,ORG,NIL
document_141025.html,638,647,Congresso,ORG,NIL
document_141025.html,654,674,Democrazia Cristiana,ORG,NIL
document_141028.html,6,15,Aldo Moro,PER,Q171834
document_141028.html,28,35,Trapani,LOC,Q13664
document_141028.html,284,291,partiti,ORG,Q7278
document_141028.html,614,619,Paese,LOC,Q38
document_141028.html,1170,1175,Paese,LOC,Q38
document_141032.html,6,15,Aldo Moro,PER,Q171834
document_141032.html,122,141,Consiglio Nazionale,ORG,NIL
document_141032.html,349,356,Partito,ORG,Q815348
document_141032.html,363,368,Paese,LOC,Q38
document_141032.html,420,440,Democrazia Cristiana,ORG,Q815348
document_141032.html,513,519,Italia,LOC,NIL
document_141032.html,742,749,Partito,ORG,Q815348
document_141032.html,840,847,Partito,ORG,Q815348
document_141032.html,857,864,Governo,ORG,Q3773971
document_141032.html,976,996,Democrazia Cristiana,ORG,Q815348
document_141032.html,1004,1008,Moro,PER,Q171834
document_141032.html,1256,1260,Moro,PER,Q171834
document_141032.html,1773,1793,Democrazia Cristiana,ORG,Q815348
document_141032.html,1871,1876,Paese,LOC,Q38
document_141034.html,33,42,Congresso,ORG,NIL
document_141034.html,54,61,Partito,ORG,Q815348
document_141034.html,283,303,Democrazia Cristiana,ORG,Q815348
document_141034.html,884,891,Partiti,ORG,Q7278
document_141034.html,1599,1603,D.C.,ORG,Q815348
document_141034.html,1704,1709,Paese,LOC,Q38
document_141042.html,36,40,Moro,PER,Q171834
document_141042.html,48,52,Base,ORG,NIL
document_141042.html,57,68,Forze Nuove,ORG,NIL
document_141042.html,74,88,Nuova Sinistra,ORG,NIL
document_141042.html,243,247,D.C.,ORG,Q815348
document_141044.html,44,52,ministro,PER,Q2514
document_141044.html,72,76,Moro,PER,Q171834
document_141044.html,123,127,Roma,LOC,Q220
document_141045.html,58,69,Commissione,ORG,Q110448080
document_141045.html,146,156,Presidente,PER,Q601298
document_141045.html,161,169,Cariglia,PER,Q601298
document_141045.html,533,538,Paese,LOC,Q38
document_141047.html,28,32,Moro,PER,Q171834
document_141047.html,46,50,ANSA,ORG,Q392934
document_141047.html,103,112,Bruxelles,LOC,Q239
document_141047.html,185,188,Aia,LOC,Q36600
document_141047.html,537,545,Comunità,ORG,Q52847
document_141047.html,554,567,Gran Bretagna,LOC,Q145
document_141049.html,6,19,Corrado Belci,PER,Q3694191
document_141049.html,40,47,Trieste,LOC,Q546
document_141050.html,105,114,Assemblea,ORG,Q47423
document_141050.html,133,136,Lei,PER,Q290692
document_141050.html,160,170,Repubblica,LOC,Q1014
document_141050.html,247,257,continente,LOC,Q15
document_141050.html,371,381,continente,LOC,Q15
document_141050.html,388,394,Italia,LOC,Q38
document_141052.html,55,59,Moro,PER,Q171834
document_141052.html,142,148,Ottawa,LOC,Q1930
document_141052.html,236,242,Italia,LOC,Q38
document_141052.html,246,252,Canada,LOC,Q16
document_141053.html,105,115,Continente,LOC,Q828
document_141053.html,165,195,Istituto Italo-Latinoamericano,ORG,Q605682
document_141053.html,300,314,America Latina,LOC,Q12585
document_141054.html,42,49,Governo,ORG,Q3773971
document_141054.html,83,94,Commissione,ORG,Q52847
document_141054.html,217,220,CEE,ORG,Q52847
document_141054.html,228,242,America Latina,LOC,Q12585
document_141062.html,210,214,Roma,LOC,Q220
document_141069.html,18,40,Consiglio dei Ministri,ORG,Q8896
document_141069.html,47,63,Comunità europea,ORG,Q52847
document_141071.html,258,263,Paese,LOC,Q38
document_141073.html,30,39,Aldo Moro,PER,Q171834
document_141073.html,60,64,Roma,LOC,Q220
document_141073.html,81,86,Rabat,LOC,Q3551
document_141073.html,152,159,Marocco,LOC,Q1028
document_141080.html,16,19,Aja,LOC,Q36600
document_141080.html,175,183,Comunità,ORG,Q52847
document_141081.html,217,225,Comunità,ORG,Q52847
document_141081.html,382,388,Harmel,PER,Q363942
document_141081.html,514,525,Commissione,ORG,NIL
document_141081.html,643,651,Comunità,ORG,Q52847
document_141081.html,687,693,Europa,LOC,Q46
document_141084.html,27,35,Bulgaria,LOC,Q219
document_141084.html,109,115,Italia,LOC,Q38
document_141084.html,121,129,Bulgaria,LOC,Q219
document_141085.html,78,85,Governo,ORG,Q1155570
document_141085.html,133,137,Ella,PER,NIL
document_141087.html,40,47,Turchia,LOC,Q43
document_141087.html,105,110,Paese,LOC,Q38
document_141087.html,133,139,Italia,LOC,Q38
document_141090.html,7,13,Italia,LOC,Q38
document_141090.html,218,231,Gran Bretagna,LOC,Q145
document_141090.html,315,328,Gran Bretagna,LOC,Q145
document_141090.html,334,340,Europa,LOC,Q46
document_141090.html,387,400,Gran Bretagna,LOC,Q145
document_141090.html,425,431,Europa,LOC,Q46
document_141090.html,463,469,Europa,LOC,Q46
document_141090.html,499,505,Europa,LOC,Q46
document_141090.html,522,535,Gran Bretagna,LOC,Q145
document_141090.html,632,638,Europa,LOC,Q46
document_141090.html,839,842,Aja,LOC,Q36600
document_141090.html,892,905,Gran Bretagna,LOC,Q145
document_141090.html,988,994,Italia,LOC,Q38
document_141090.html,1142,1150,Comunità,ORG,Q52847
document_141090.html,1215,1228,Gran Bretagna,LOC,Q145
document_141090.html,1431,1437,Europa,LOC,Q46
document_141090.html,1474,1480,Europa,LOC,Q46
document_141090.html,1525,1531,Italia,LOC,Q38
document_141090.html,1581,1594,Gran Bretagna,LOC,Q145
document_141091.html,3,19,Governo italiano,ORG,Q3773971
document_141091.html,243,251,Cambogia,LOC,Q424
document_141092.html,72,79,Ginevra,LOC,Q71
document_141092.html,97,101,Moro,PER,Q171834
document_141092.html,161,168,Euratom,ORG,Q8919
document_141092.html,176,180,AIEA,ORG,Q41984
document_141092.html,182,226,Agenzia internazionale per l’energia atomica,ORG,Q41984
document_141092.html,376,379,TNP,ORG,Q186444
document_141092.html,493,497,AIEA,ORG,Q41984
document_141092.html,587,594,Francia,LOC,Q142
document_141092.html,732,736,AIEA,ORG,Q41984
document_141092.html,757,764,Francia,LOC,Q142
document_141092.html,974,981,Euratom,ORG,Q8919
document_141092.html,1075,1082,Francia,LOC,Q142
document_141093.html,328,334,Italia,LOC,Q38
document_141093.html,337,344,Francia,LOC,Q142
document_141093.html,767,773,Italia,LOC,Q38
document_141093.html,799,806,Francia,LOC,Q142
document_141093.html,1004,1010,Italia,LOC,Q38
document_141096.html,45,49,Roma,LOC,Q220
document_141100.html,30,39,Aldo Moro,PER,Q171834
document_141100.html,92,98,Italia,LOC,Q38
document_141100.html,489,495,Italia,LOC,Q38
document_141100.html,506,519,Medio Oriente,LOC,Q7204
document_141101.html,30,39,Aldo Moro,PER,Q171834
document_141101.html,52,58,Foggia,LOC,Q13464
document_141102.html,17,21,Roma,LOC,Q220
document_141102.html,23,31,Il Tempo,ORG,Q1077230
document_141102.html,115,124,Aldo Moro,PER,Q171834
document_141103.html,55,59,Moro,PER,Q171834
document_141103.html,152,158,Natali,PER,Q1290648
document_141103.html,195,201,Pedini,PER,Q3848931
document_141103.html,239,247,Comunità,ORG,Q52847
document_141103.html,300,304,EFTA,ORG,Q166546
document_141103.html,348,356,Comunità,ORG,Q52847
document_141105.html,44,48,Roma,LOC,Q220
document_141105.html,54,58,Ella,PER,Q305776
document_141109.html,67,72,paese,LOC,Q38
document_141109.html,188,194,Italia,LOC,Q38
document_141109.html,372,377,paese,LOC,Q1045
document_141112.html,200,217,Majesté Impériale,PER,Q41178
document_141116.html,16,22,Tunisi,LOC,Q3572
document_141116.html,84,101,Mohammed Masmoudi,PER,Q1951854
document_141118.html,25,32,Tunisie,LOC,Q948
document_141120.html,26,33,Teheran,LOC,Q3616
document_141120.html,167,174,Sovrano,PER,Q128245
document_141124.html,117,121,Ella,PER,Q2073431
document_141124.html,149,156,Messico,LOC,Q96
document_141124.html,180,186,Italia,LOC,Q38
document_141127.html,47,58,Campidoglio,LOC,Q34925
document_141127.html,88,101,Nazioni Unite,ORG,Q1065
document_141127.html,144,148,Roma,LOC,Q220
document_141127.html,156,162,Italia,LOC,Q38
document_141127.html,229,243,organizzazione,ORG,Q1065
document_141127.html,413,426,Nazioni Unite,ORG,Q1065
document_141127.html,847,861,organizzazione,ORG,Q1065
document_141130.html,65,75,Presidente,PER,Q469478
document_141130.html,91,102,Commissione,ORG,Q8880
document_141130.html,109,136,Comunità Economiche Europee,ORG,Q52847
document_141131.html,36,44,Giappone,LOC,Q17
document_141131.html,108,113,Paese,LOC,Q17
document_141134.html,198,202,Ella,PER,Q76297
document_141134.html,209,216,collega,PER,Q76297
document_141134.html,416,421,Paese,LOC,Q252
document_141134.html,541,545,Ella,PER,Q76297
document_141134.html,552,562,Eccellenza,PER,Q76297
document_141135.html,29,33,Moro,PER,Q171834
document_141135.html,61,65,Roma,LOC,Q220
document_141135.html,85,93,Giappone,LOC,Q17
document_141135.html,95,104,Indonesia,LOC,Q252
document_141135.html,107,117,Thailandia,LOC,Q869
document_141136.html,34,44,Imperatore,PER,Q41178
document_141136.html,47,54,Etiopia,LOC,Q115
document_141136.html,56,72,Hailé Selassié I,PER,Q41178
document_141136.html,80,86,Italia,LOC,Q38
document_141139.html,30,34,Roma,LOC,Q220
document_141142.html,61,65,Ella,PER,Q128976
document_141142.html,118,124,Londra,LOC,Q84
document_141143.html,65,71,Londra,LOC,Q84
document_141143.html,79,83,Moro,PER,Q171834
document_141143.html,110,116,Londra,LOC,Q84
document_141143.html,586,592,Italia,LOC,Q38
document_141143.html,625,638,Gran Bretagna,LOC,Q145
document_141143.html,643,657,Mercato comune,ORG,Q955276
document_141143.html,681,694,Gran Bretagna,LOC,Q145
document_141143.html,785,791,Europa,LOC,Q46
document_141143.html,981,993,Mediterraneo,LOC,Q4918
document_141143.html,1164,1179,Estremo Oriente,LOC,Q42225
document_141144.html,63,79,Governo italiano,ORG,Q3773971
document_141144.html,114,118,Roma,LOC,Q220
document_141144.html,138,146,Capitale,LOC,Q220
document_141144.html,153,172,Repubblica Italiana,LOC,NIL
document_141149.html,70,86,Governo italiano,ORG,Q3773971
document_141149.html,170,201,Istituto Italo Latino-americano,ORG,Q605682
document_141149.html,211,247,Organizzazione degli Stati Americani,ORG,Q123759
document_141149.html,259,291,Banca Interamericana di Sviluppo,ORG,NIL
document_141149.html,311,315,Roma,LOC,Q220
document_141149.html,356,370,America Latina,LOC,Q12585
document_141149.html,449,457,Medellin,LOC,Q48278
document_141149.html,459,467,Colombia,LOC,Q739
document_141149.html,689,699,continente,LOC,Q12585
document_141154.html,26,32,Maariv,ORG,Q1147759
document_141154.html,101,105,Moro,PER,Q171834
document_141154.html,149,156,Israele,LOC,Q801
document_141155.html,0,4,Moro,PER,Q171834
document_141155.html,46,53,Israele,LOC,Q801
document_141155.html,100,105,città,LOC,Q55957288
document_141155.html,180,187,Knesset,LOC,Q133396
document_141155.html,192,202,Parlamento,ORG,Q133396
document_141155.html,206,217,Gerusalemme,LOC,Q1218
document_141155.html,291,296,città,LOC,Q55957288
document_141155.html,498,509,Gerusalemme,LOC,Q1218
document_141157.html,63,70,Governo,ORG,Q3773971
document_141157.html,91,97,Camera,ORG,Q633872
document_141157.html,178,188,Washington,LOC,Q61
document_141157.html,191,199,New York,LOC,Q60
document_141157.html,204,228,Presidente del Consiglio,PER,Q312058
document_141157.html,265,283,Alleanza Atlantica,ORG,Q7184
document_141157.html,306,322,Comunità Europea,ORG,Q52847
document_141157.html,375,381,Europa,LOC,Q46
document_141157.html,416,429,Medio Oriente,LOC,Q7204
document_141157.html,482,490,Indocina,LOC,Q43467
document_141159.html,101,111,Copenaghen,LOC,Q1748
document_141159.html,280,284,Ella,PER,Q348901
document_141160.html,21,29,Ministro,PER,Q348901
document_141160.html,40,47,Collega,PER,Q348901
document_141160.html,149,153,Ella,PER,Q348901
document_141160.html,197,203,Italia,LOC,Q38
document_141160.html,348,358,Copenaghen,LOC,Q1748
document_141163.html,52,56,Roma,LOC,Q220
document_141163.html,303,324,Ministro degli Esteri,PER,Q456527
document_141163.html,331,336,paese,LOC,Q16
document_141163.html,359,365,Italia,LOC,Q38
document_141163.html,473,479,Ottawa,LOC,Q1930
document_141163.html,537,541,Roma,LOC,Q220
document_141164.html,48,52,Ella,PER,Q452310
document_141164.html,236,244,capitale,LOC,Q3718
document_141165.html,26,33,Sénégal,LOC,Q1041
document_141165.html,187,195,capitale,LOC,Q3718
document_141168.html,52,56,Ella,PER,Q2580160
document_141168.html,202,206,Ella,PER,Q2580160
document_141168.html,226,231,Ghana,LOC,Q117
document_141173.html,66,70,Roma,LOC,Q220
document_141173.html,111,124,Medio Oriente,LOC,Q7204
document_141174.html,177,185,Comunità,ORG,Q52847
document_141176.html,142,147,Paese,LOC,Q34
document_141176.html,198,205,Nilsson,PER,NIL
document_141176.html,237,252,Governo svedese,ORG,Q930729
document_141177.html,32,47,Governo svedese,ORG,Q930729
document_141177.html,170,176,Svezia,LOC,Q34
document_141177.html,264,272,Capitale,LOC,Q1754
document_141177.html,323,331,Ministro,PER,NIL
document_141177.html,424,428,Ella,PER,Q241035
document_141179.html,119,124,Paese,LOC,Q33
document_141179.html,181,185,Ella,PER,Q922901
document_141179.html,216,222,Italia,LOC,Q38
document_141191.html,50,57,Hillery,PER,Q310994
document_141191.html,190,197,Irlanda,LOC,Q27
document_141191.html,308,313,Paese,LOC,Q22890
document_141191.html,346,353,Hillery,PER,Q310994
document_141191.html,381,398,Governo irlandese,ORG,Q1672817
document_141197.html,25,32,Lisbona,LOC,Q597
document_141197.html,72,90,Alleanza Atlantica,ORG,Q7184
document_141197.html,234,240,Italia,LOC,Q38
document_141197.html,542,548,Europa,LOC,Q46
document_141197.html,651,661,Parlamento,ORG,Q1117578
document_141197.html,668,673,Paese,LOC,Q38
document_141197.html,779,787,Alleanza,ORG,Q7184
document_141197.html,815,821,Italia,LOC,Q38
document_141197.html,825,833,Alleanza,ORG,Q7184
document_141197.html,941,956,Patto Atlantico,ORG,Q877399
document_141197.html,1055,1062,Lisbona,LOC,Q597
document_141197.html,1104,1108,NATO,ORG,Q7184
document_141197.html,1236,1244,Alleanza,ORG,Q7184
document_141202.html,66,82,Governo italiano,ORG,Q3773971
document_141202.html,142,146,Roma,LOC,Q220
document_141208.html,153,161,Comunità,ORG,Q52847
document_141209.html,3,22,Segretario Politico,PER,Q434786
document_141209.html,102,122,Democrazia Cristiana,ORG,Q815348
document_141209.html,221,240,Consiglio Nazionale,ORG,NIL
document_141209.html,277,286,Congresso,ORG,NIL
document_141209.html,500,520,Democrazia Cristiana,ORG,Q815348
document_141211.html,118,129,Commissione,ORG,Q115674853
document_141211.html,153,160,Governo,ORG,Q3773971
document_141211.html,201,206,Nixon,PER,Q9588
document_141211.html,259,266,Pechino,LOC,Q956
document_141211.html,308,315,Berlino,LOC,Q64
document_141213.html,146,151,Nixon,PER,Q9588
document_141214.html,177,186,Raffaello,PER,Q5597
document_141214.html,254,257,Lei,PER,Q2408989
document_141214.html,272,279,Bangkok,LOC,Q1861
document_141214.html,308,312,Ella,PER,Q2408989
document_141214.html,359,364,Paese,LOC,Q38
document_141215.html,96,104,Norvegia,LOC,Q20
document_141215.html,268,273,Paese,LOC,Q20
document_141217.html,18,26,Comunità,ORG,Q52847
document_141218.html,54,71,Nunzio Apostolico,PER,Q592957
document_141218.html,170,186,Governo italiano,ORG,Q3773971
document_141222.html,62,84,Consiglio dei Ministri,ORG,Q8896
document_141222.html,98,134,Presidente della Commissione Europea,PER,Q469478
document_141229.html,111,116,Syrie,LOC,Q858
document_141229.html,123,128,Liban,LOC,Q822
document_141229.html,175,184,Abouhamed,PER,NIL
document_141231.html,104,117,Mario TOSCANO,PER,NIL
document_141231.html,135,144,Ministero,ORG,Q27991492
document_141234.html,53,60,Governo,ORG,Q3773971
document_141234.html,154,158,Roma,LOC,Q220
document_141235.html,57,62,città,LOC,Q481642
document_141235.html,83,102,Bernardo Mattarella,PER,Q3638792
document_141235.html,377,397,Democrazia Cristiana,ORG,Q815348
document_141237.html,29,38,Aldo Moro,PER,Q171834
document_141237.html,51,57,Foggia,LOC,Q13464
document_141237.html,130,150,Democrazia Cristiana,ORG,Q815348
document_141241.html,256,265,Aldo Moro,PER,Q171834
document_141241.html,312,338,Unione Europea Occidentale,ORG,Q189946
document_141241.html,405,422,Germania Federale,LOC,Q713750
document_141241.html,423,429,Scheel,PER,Q2571
document_141241.html,456,461,Thorn,PER,Q295128
